month_date,shooting_incidents,boro,pop_2020,state,year,month,shooting_rate,treated
1993-11-01T00:00:00Z,75,Chicago,2746388,IL,1993,11,32.77031504652657,0
1993-12-01T00:00:00Z,66,Chicago,2746388,IL,1993,12,28.837877240943378,0
1994-01-01T00:00:00Z,59,Chicago,2746388,IL,1994,1,25.779314503267567,0
1994-02-01T00:00:00Z,69,Chicago,2746388,IL,1994,2,30.148689842804437,0
1994-03-01T00:00:00Z,80,Chicago,2746388,IL,1994,3,34.955002716295006,0
1994-04-01T00:00:00Z,79,Chicago,2746388,IL,1994,4,34.51806518234132,0
1994-05-01T00:00:00Z,82,Chicago,2746388,IL,1994,5,35.828877784202376,0
1994-06-01T00:00:00Z,82,Chicago,2746388,IL,1994,6,35.828877784202376,0
1994-07-01T00:00:00Z,81,Chicago,2746388,IL,1994,7,35.391940250248695,0
1994-08-01T00:00:00Z,78,Chicago,2746388,IL,1994,8,34.08112764838763,0
1994-09-01T00:00:00Z,63,Chicago,2746388,IL,1994,9,27.527064639082315,0
1994-10-01T00:00:00Z,74,Chicago,2746388,IL,1994,10,32.33337751257288,0
1994-11-01T00:00:00Z,72,Chicago,2746388,IL,1994,11,31.459502444665503,0
1994-12-01T00:00:00Z,68,Chicago,2746388,IL,1994,12,29.71175230885075,0
1995-01-01T00:00:00Z,61,Chicago,2746388,IL,1995,1,26.65318957117494,0
1995-02-01T00:00:00Z,47,Chicago,2746388,IL,1995,2,20.536064095823317,0
1995-03-01T00:00:00Z,66,Chicago,2746388,IL,1995,3,28.837877240943378,0
1995-04-01T00:00:00Z,61,Chicago,2746388,IL,1995,4,26.65318957117494,0
1995-05-01T00:00:00Z,70,Chicago,2746388,IL,1995,5,30.58562737675813,0
1995-06-01T00:00:00Z,75,Chicago,2746388,IL,1995,6,32.77031504652657,0
1995-07-01T00:00:00Z,66,Chicago,2746388,IL,1995,7,28.837877240943378,0
1995-08-01T00:00:00Z,81,Chicago,2746388,IL,1995,8,35.391940250248695,0
1995-09-01T00:00:00Z,72,Chicago,2746388,IL,1995,9,31.459502444665503,0
1995-10-01T00:00:00Z,72,Chicago,2746388,IL,1995,10,31.459502444665503,0
1995-11-01T00:00:00Z,59,Chicago,2746388,IL,1995,11,25.779314503267567,0
1995-12-01T00:00:00Z,68,Chicago,2746388,IL,1995,12,29.71175230885075,0
1996-01-01T00:00:00Z,60,Chicago,2746388,IL,1996,1,26.21625203722125,0
1996-02-01T00:00:00Z,47,Chicago,2746388,IL,1996,2,20.536064095823317,0
1996-03-01T00:00:00Z,52,Chicago,2746388,IL,1996,3,22.72075176559175,0
1996-04-01T00:00:00Z,59,Chicago,2746388,IL,1996,4,25.779314503267567,0
1996-05-01T00:00:00Z,62,Chicago,2746388,IL,1996,5,27.09012710512863,0
1996-06-01T00:00:00Z,90,Chicago,2746388,IL,1996,6,39.32437805583188,0
1996-07-01T00:00:00Z,79,Chicago,2746388,IL,1996,7,34.51806518234132,0
1996-08-01T00:00:00Z,81,Chicago,2746388,IL,1996,8,35.391940250248695,0
1996-09-01T00:00:00Z,58,Chicago,2746388,IL,1996,9,25.342376969313882,0
1996-10-01T00:00:00Z,73,Chicago,2746388,IL,1996,10,31.896439978619192,0
1996-11-01T00:00:00Z,48,Chicago,2746388,IL,1996,11,20.973001629777002,0
1996-12-01T00:00:00Z,63,Chicago,2746388,IL,1996,12,27.527064639082315,0
1997-01-01T00:00:00Z,57,Chicago,2746388,IL,1997,1,24.905439435360186,0
1997-02-01T00:00:00Z,37,Chicago,2746388,IL,1997,2,16.16668875628644,0
1997-03-01T00:00:00Z,50,Chicago,2746388,IL,1997,3,21.846876697684376,0
1997-04-01T00:00:00Z,57,Chicago,2746388,IL,1997,4,24.905439435360186,0
1997-05-01T00:00:00Z,50,Chicago,2746388,IL,1997,5,21.846876697684376,0
1997-06-01T00:00:00Z,67,Chicago,2746388,IL,1997,6,29.274814774897067,0
1997-07-01T00:00:00Z,77,Chicago,2746388,IL,1997,7,33.64419011443394,0
1997-08-01T00:00:00Z,73,Chicago,2746388,IL,1997,8,31.896439978619192,0
1997-09-01T00:00:00Z,66,Chicago,2746388,IL,1997,9,28.837877240943378,0
1997-10-01T00:00:00Z,75,Chicago,2746388,IL,1997,10,32.77031504652657,0
1997-11-01T00:00:00Z,60,Chicago,2746388,IL,1997,11,26.21625203722125,0
1997-12-01T00:00:00Z,60,Chicago,2746388,IL,1997,12,26.21625203722125,0
1998-01-01T00:00:00Z,51,Chicago,2746388,IL,1998,1,22.283814231638065,0
1998-02-01T00:00:00Z,39,Chicago,2746388,IL,1998,2,17.040563824193814,0
1998-03-01T00:00:00Z,59,Chicago,2746388,IL,1998,3,25.779314503267567,0
1998-04-01T00:00:00Z,51,Chicago,2746388,IL,1998,4,22.283814231638065,0
1998-05-01T00:00:00Z,67,Chicago,2746388,IL,1998,5,29.274814774897067,0
1998-06-01T00:00:00Z,61,Chicago,2746388,IL,1998,6,26.65318957117494,0
1998-07-01T00:00:00Z,63,Chicago,2746388,IL,1998,7,27.527064639082315,0
1998-08-01T00:00:00Z,71,Chicago,2746388,IL,1998,8,31.022564910711814,0
1998-09-01T00:00:00Z,53,Chicago,2746388,IL,1998,9,23.15768929954544,0
1998-10-01T00:00:00Z,60,Chicago,2746388,IL,1998,10,26.21625203722125,0
1998-11-01T00:00:00Z,62,Chicago,2746388,IL,1998,11,27.09012710512863,0
1998-12-01T00:00:00Z,60,Chicago,2746388,IL,1998,12,26.21625203722125,0
1999-01-01T00:00:00Z,48,Chicago,2746388,IL,1999,1,20.973001629777002,0
1999-02-01T00:00:00Z,39,Chicago,2746388,IL,1999,2,17.040563824193814,0
1999-03-01T00:00:00Z,40,Chicago,2746388,IL,1999,3,17.477501358147503,0
1999-04-01T00:00:00Z,48,Chicago,2746388,IL,1999,4,20.973001629777002,0
1999-05-01T00:00:00Z,58,Chicago,2746388,IL,1999,5,25.342376969313882,0
1999-06-01T00:00:00Z,68,Chicago,2746388,IL,1999,6,29.71175230885075,0
1999-07-01T00:00:00Z,53,Chicago,2746388,IL,1999,7,23.15768929954544,0
1999-08-01T00:00:00Z,72,Chicago,2746388,IL,1999,8,31.459502444665503,0
1999-09-01T00:00:00Z,51,Chicago,2746388,IL,1999,9,22.283814231638065,0
1999-10-01T00:00:00Z,46,Chicago,2746388,IL,1999,10,20.099126561869625,0
1999-11-01T00:00:00Z,55,Chicago,2746388,IL,1999,11,24.031564367452816,0
1999-12-01T00:00:00Z,39,Chicago,2746388,IL,1999,12,17.040563824193814,0
2000-01-01T00:00:00Z,44,Chicago,2746388,IL,2000,1,19.225251493962254,0
2000-02-01T00:00:00Z,40,Chicago,2746388,IL,2000,2,17.477501358147503,0
2000-03-01T00:00:00Z,39,Chicago,2746388,IL,2000,3,17.040563824193814,0
2000-04-01T00:00:00Z,33,Chicago,2746388,IL,2000,4,14.418938620471689,0
2000-05-01T00:00:00Z,50,Chicago,2746388,IL,2000,5,21.846876697684376,0
2000-06-01T00:00:00Z,58,Chicago,2746388,IL,2000,6,25.342376969313882,0
2000-07-01T00:00:00Z,75,Chicago,2746388,IL,2000,7,32.77031504652657,0
2000-08-01T00:00:00Z,67,Chicago,2746388,IL,2000,8,29.274814774897067,0
2000-09-01T00:00:00Z,57,Chicago,2746388,IL,2000,9,24.905439435360186,0
2000-10-01T00:00:00Z,52,Chicago,2746388,IL,2000,10,22.72075176559175,0
2000-11-01T00:00:00Z,56,Chicago,2746388,IL,2000,11,24.4685019014065,0
2000-12-01T00:00:00Z,46,Chicago,2746388,IL,2000,12,20.099126561869625,0
2001-01-01T00:00:00Z,41,Chicago,2746388,IL,2001,1,17.914438892101188,0
2001-02-01T00:00:00Z,25,Chicago,2746388,IL,2001,2,10.923438348842188,0
2001-03-01T00:00:00Z,35,Chicago,2746388,IL,2001,3,15.292813688379065,0
2001-04-01T00:00:00Z,58,Chicago,2746388,IL,2001,4,25.342376969313882,0
2001-05-01T00:00:00Z,42,Chicago,2746388,IL,2001,5,18.351376426054877,0
2001-06-01T00:00:00Z,70,Chicago,2746388,IL,2001,6,30.58562737675813,0
2001-07-01T00:00:00Z,75,Chicago,2746388,IL,2001,7,32.77031504652657,0
2001-08-01T00:00:00Z,55,Chicago,2746388,IL,2001,8,24.031564367452816,0
2001-09-01T00:00:00Z,69,Chicago,2746388,IL,2001,9,30.148689842804437,0
2001-10-01T00:00:00Z,67,Chicago,2746388,IL,2001,10,29.274814774897067,0
2001-11-01T00:00:00Z,63,Chicago,2746388,IL,2001,11,27.527064639082315,0
2001-12-01T00:00:00Z,48,Chicago,2746388,IL,2001,12,20.973001629777002,0
2002-01-01T00:00:00Z,40,Chicago,2746388,IL,2002,1,17.477501358147503,0
2002-02-01T00:00:00Z,30,Chicago,2746388,IL,2002,2,13.108126018610625,0
2002-03-01T00:00:00Z,41,Chicago,2746388,IL,2002,3,17.914438892101188,0
2002-04-01T00:00:00Z,43,Chicago,2746388,IL,2002,4,18.788313960008562,0
2002-05-01T00:00:00Z,49,Chicago,2746388,IL,2002,5,21.409939163730687,0
2002-06-01T00:00:00Z,66,Chicago,2746388,IL,2002,6,28.837877240943378,0
2002-07-01T00:00:00Z,66,Chicago,2746388,IL,2002,7,28.837877240943378,0
2002-08-01T00:00:00Z,75,Chicago,2746388,IL,2002,8,32.77031504652657,0
2002-09-01T00:00:00Z,63,Chicago,2746388,IL,2002,9,27.527064639082315,0
2002-10-01T00:00:00Z,58,Chicago,2746388,IL,2002,10,25.342376969313882,0
2002-11-01T00:00:00Z,39,Chicago,2746388,IL,2002,11,17.040563824193814,0
2002-12-01T00:00:00Z,63,Chicago,2746388,IL,2002,12,27.527064639082315,0
2003-01-01T00:00:00Z,33,Chicago,2746388,IL,2003,1,14.418938620471689,0
2003-02-01T00:00:00Z,31,Chicago,2746388,IL,2003,2,13.545063552564315,0
2003-03-01T00:00:00Z,50,Chicago,2746388,IL,2003,3,21.846876697684376,0
2003-04-01T00:00:00Z,53,Chicago,2746388,IL,2003,4,23.15768929954544,0
2003-05-01T00:00:00Z,60,Chicago,2746388,IL,2003,5,26.21625203722125,0
2003-06-01T00:00:00Z,48,Chicago,2746388,IL,2003,6,20.973001629777002,0
2003-07-01T00:00:00Z,63,Chicago,2746388,IL,2003,7,27.527064639082315,0
2003-08-01T00:00:00Z,46,Chicago,2746388,IL,2003,8,20.099126561869625,0
2003-09-01T00:00:00Z,51,Chicago,2746388,IL,2003,9,22.283814231638065,0
2003-10-01T00:00:00Z,50,Chicago,2746388,IL,2003,10,21.846876697684376,0
2003-11-01T00:00:00Z,44,Chicago,2746388,IL,2003,11,19.225251493962254,0
2003-12-01T00:00:00Z,40,Chicago,2746388,IL,2003,12,17.477501358147503,0
2004-01-01T00:00:00Z,31,Chicago,2746388,IL,2004,1,13.545063552564315,0
2004-02-01T00:00:00Z,36,Chicago,2746388,IL,2004,2,15.729751222332752,0
2004-03-01T00:00:00Z,38,Chicago,2746388,IL,2004,3,16.603626290240125,0
2004-04-01T00:00:00Z,30,Chicago,2746388,IL,2004,4,13.108126018610625,0
2004-05-01T00:00:00Z,33,Chicago,2746388,IL,2004,5,14.418938620471689,0
2004-06-01T00:00:00Z,49,Chicago,2746388,IL,2004,6,21.409939163730687,0
2004-07-01T00:00:00Z,50,Chicago,2746388,IL,2004,7,21.846876697684376,0
2004-08-01T00:00:00Z,47,Chicago,2746388,IL,2004,8,20.536064095823317,0
2004-09-01T00:00:00Z,36,Chicago,2746388,IL,2004,9,15.729751222332752,0
2004-10-01T00:00:00Z,32,Chicago,2746388,IL,2004,10,13.982001086518,0
2004-11-01T00:00:00Z,32,Chicago,2746388,IL,2004,11,13.982001086518,0
2004-12-01T00:00:00Z,28,Chicago,2746388,IL,2004,12,12.23425095070325,0
2005-01-01T00:00:00Z,16,Chicago,2746388,IL,2005,1,6.991000543259,0
2005-02-01T00:00:00Z,22,Chicago,2746388,IL,2005,2,9.612625746981127,0
2005-03-01T00:00:00Z,36,Chicago,2746388,IL,2005,3,15.729751222332752,0
2005-04-01T00:00:00Z,36,Chicago,2746388,IL,2005,4,15.729751222332752,0
2005-05-01T00:00:00Z,44,Chicago,2746388,IL,2005,5,19.225251493962254,0
2005-06-01T00:00:00Z,52,Chicago,2746388,IL,2005,6,22.72075176559175,0
2005-07-01T00:00:00Z,56,Chicago,2746388,IL,2005,7,24.4685019014065,0
2005-08-01T00:00:00Z,52,Chicago,2746388,IL,2005,8,22.72075176559175,0
2005-09-01T00:00:00Z,31,Chicago,2746388,IL,2005,9,13.545063552564315,0
2005-10-01T00:00:00Z,37,Chicago,2746388,IL,2005,10,16.16668875628644,0
2005-11-01T00:00:00Z,26,Chicago,2746388,IL,2005,11,11.360375882795875,0
2005-12-01T00:00:00Z,30,Chicago,2746388,IL,2005,12,13.108126018610625,0
2006-01-01T00:00:00Z,24,Chicago,2746388,IL,2006,1,10.486500814888501,0
2006-02-01T00:00:00Z,16,Chicago,2746388,IL,2006,2,6.991000543259,0
2006-03-01T00:00:00Z,33,Chicago,2746388,IL,2006,3,14.418938620471689,0
2006-04-01T00:00:00Z,38,Chicago,2746388,IL,2006,4,16.603626290240125,0
2006-05-01T00:00:00Z,46,Chicago,2746388,IL,2006,5,20.099126561869625,0
2006-06-01T00:00:00Z,45,Chicago,2746388,IL,2006,6,19.66218902791594,0
2006-07-01T00:00:00Z,63,Chicago,2746388,IL,2006,7,27.527064639082315,0
2006-08-01T00:00:00Z,31,Chicago,2746388,IL,2006,8,13.545063552564315,0
2006-09-01T00:00:00Z,50,Chicago,2746388,IL,2006,9,21.846876697684376,0
2006-10-01T00:00:00Z,36,Chicago,2746388,IL,2006,10,15.729751222332752,0
2006-11-01T00:00:00Z,40,Chicago,2746388,IL,2006,11,17.477501358147503,0
2006-12-01T00:00:00Z,33,Chicago,2746388,IL,2006,12,14.418938620471689,0
2007-01-01T00:00:00Z,26,Chicago,2746388,IL,2007,1,11.360375882795875,0
2007-02-01T00:00:00Z,17,Chicago,2746388,IL,2007,2,7.427938077212687,0
2007-03-01T00:00:00Z,36,Chicago,2746388,IL,2007,3,15.729751222332752,0
2007-04-01T00:00:00Z,34,Chicago,2746388,IL,2007,4,14.855876154425374,0
2007-05-01T00:00:00Z,35,Chicago,2746388,IL,2007,5,15.292813688379065,0
2007-06-01T00:00:00Z,47,Chicago,2746388,IL,2007,6,20.536064095823317,0
2007-07-01T00:00:00Z,47,Chicago,2746388,IL,2007,7,20.536064095823317,0
2007-08-01T00:00:00Z,45,Chicago,2746388,IL,2007,8,19.66218902791594,0
2007-09-01T00:00:00Z,48,Chicago,2746388,IL,2007,9,20.973001629777002,0
2007-10-01T00:00:00Z,36,Chicago,2746388,IL,2007,10,15.729751222332752,0
2007-11-01T00:00:00Z,27,Chicago,2746388,IL,2007,11,11.797313416749564,0
2007-12-01T00:00:00Z,32,Chicago,2746388,IL,2007,12,13.982001086518,0
2008-01-01T00:00:00Z,32,Chicago,2746388,IL,2008,1,13.982001086518,0
2008-02-01T00:00:00Z,17,Chicago,2746388,IL,2008,2,7.427938077212687,0
2008-03-01T00:00:00Z,34,Chicago,2746388,IL,2008,3,14.855876154425374,0
2008-04-01T00:00:00Z,38,Chicago,2746388,IL,2008,4,16.603626290240125,0
2008-05-01T00:00:00Z,47,Chicago,2746388,IL,2008,5,20.536064095823317,0
2008-06-01T00:00:00Z,50,Chicago,2746388,IL,2008,6,21.846876697684376,0
2008-07-01T00:00:00Z,61,Chicago,2746388,IL,2008,7,26.65318957117494,0
2008-08-01T00:00:00Z,47,Chicago,2746388,IL,2008,8,20.536064095823317,0
2008-09-01T00:00:00Z,53,Chicago,2746388,IL,2008,9,23.15768929954544,0
2008-10-01T00:00:00Z,47,Chicago,2746388,IL,2008,10,20.536064095823317,0
2008-11-01T00:00:00Z,38,Chicago,2746388,IL,2008,11,16.603626290240125,0
2008-12-01T00:00:00Z,28,Chicago,2746388,IL,2008,12,12.23425095070325,0
2009-01-01T00:00:00Z,21,Chicago,2746388,IL,2009,1,9.175688213027438,0
2009-02-01T00:00:00Z,22,Chicago,2746388,IL,2009,2,9.612625746981127,0
2009-03-01T00:00:00Z,20,Chicago,2746388,IL,2009,3,8.738750679073751,0
2009-04-01T00:00:00Z,40,Chicago,2746388,IL,2009,4,17.477501358147503,0
2009-05-01T00:00:00Z,43,Chicago,2746388,IL,2009,5,18.788313960008562,0
2009-06-01T00:00:00Z,45,Chicago,2746388,IL,2009,6,19.66218902791594,0
2009-07-01T00:00:00Z,57,Chicago,2746388,IL,2009,7,24.905439435360186,0
2009-08-01T00:00:00Z,51,Chicago,2746388,IL,2009,8,22.283814231638065,0
2009-09-01T00:00:00Z,36,Chicago,2746388,IL,2009,9,15.729751222332752,0
2009-10-01T00:00:00Z,35,Chicago,2746388,IL,2009,10,15.292813688379065,0
2009-11-01T00:00:00Z,37,Chicago,2746388,IL,2009,11,16.16668875628644,0
2009-12-01T00:00:00Z,35,Chicago,2746388,IL,2009,12,15.292813688379065,0
2010-01-01T00:00:00Z,121,Chicago,2746388,IL,2010,1,52.86944160839619,0
2010-02-01T00:00:00Z,105,Chicago,2746388,IL,2010,2,45.87844106513719,0
2010-03-01T00:00:00Z,173,Chicago,2746388,IL,2010,3,75.59019337398794,0
2010-04-01T00:00:00Z,229,Chicago,2746388,IL,2010,4,100.05869527539446,0
2010-05-01T00:00:00Z,230,Chicago,2746388,IL,2010,5,100.49563280934814,0
2010-06-01T00:00:00Z,257,Chicago,2746388,IL,2010,6,112.29294622609768,0
2010-07-01T00:00:00Z,282,Chicago,2746388,IL,2010,7,123.21638457493988,0
2010-08-01T00:00:00Z,286,Chicago,2746388,IL,2010,8,124.96413471075462,0
2010-09-01T00:00:00Z,216,Chicago,2746388,IL,2010,9,94.37850733399651,0
2010-10-01T00:00:00Z,231,Chicago,2746388,IL,2010,10,100.93257034330182,0
2010-11-01T00:00:00Z,158,Chicago,2746388,IL,2010,11,69.03613036468263,0
2010-12-01T00:00:00Z,128,Chicago,2746388,IL,2010,12,55.928004346072,0
2011-01-01T00:00:00Z,154,Chicago,2746388,IL,2011,1,67.28838022886788,0
2011-02-01T00:00:00Z,81,Chicago,2746388,IL,2011,2,35.391940250248695,0
2011-03-01T00:00:00Z,136,Chicago,2746388,IL,2011,3,59.4235046177015,0
2011-04-01T00:00:00Z,201,Chicago,2746388,IL,2011,4,87.8244443246912,0
2011-05-01T00:00:00Z,242,Chicago,2746388,IL,2011,5,105.73888321679237,0
2011-06-01T00:00:00Z,248,Chicago,2746388,IL,2011,6,108.36050842051452,0
2011-07-01T00:00:00Z,288,Chicago,2746388,IL,2011,7,125.83800977866201,0
2011-08-01T00:00:00Z,226,Chicago,2746388,IL,2011,8,98.74788267353337,0
2011-09-01T00:00:00Z,182,Chicago,2746388,IL,2011,9,79.52263117957114,0
2011-10-01T00:00:00Z,243,Chicago,2746388,IL,2011,10,106.17582075074608,0
2011-11-01T00:00:00Z,133,Chicago,2746388,IL,2011,11,58.112692015840445,0
2011-12-01T00:00:00Z,171,Chicago,2746388,IL,2011,12,74.71631830608055,0
2012-01-01T00:00:00Z,162,Chicago,2746388,IL,2012,1,70.78388050049739,0
2012-02-01T00:00:00Z,108,Chicago,2746388,IL,2012,2,47.189253666998255,0
2012-03-01T00:00:00Z,227,Chicago,2746388,IL,2012,3,99.18482020748706,0
2012-04-01T00:00:00Z,188,Chicago,2746388,IL,2012,4,82.14425638329327,0
2012-05-01T00:00:00Z,225,Chicago,2746388,IL,2012,5,98.3109451395797,0
2012-06-01T00:00:00Z,250,Chicago,2746388,IL,2012,6,109.2343834884219,0
2012-07-01T00:00:00Z,286,Chicago,2746388,IL,2012,7,124.96413471075462,0
2012-08-01T00:00:00Z,288,Chicago,2746388,IL,2012,8,125.83800977866201,0
2012-09-01T00:00:00Z,217,Chicago,2746388,IL,2012,9,94.81544486795019,0
2012-10-01T00:00:00Z,210,Chicago,2746388,IL,2012,10,91.75688213027438,0
2012-11-01T00:00:00Z,197,Chicago,2746388,IL,2012,11,86.07669418887644,0
2012-12-01T00:00:00Z,164,Chicago,2746388,IL,2012,12,71.65775556840475,0
2013-01-01T00:00:00Z,165,Chicago,2746388,IL,2013,1,72.09469310235845,0
2013-02-01T00:00:00Z,80,Chicago,2746388,IL,2013,2,34.955002716295006,0
2013-03-01T00:00:00Z,113,Chicago,2746388,IL,2013,3,49.373941336766684,0
2013-04-01T00:00:00Z,141,Chicago,2746388,IL,2013,4,61.60819228746994,0
2013-05-01T00:00:00Z,158,Chicago,2746388,IL,2013,5,69.03613036468263,0
2013-06-01T00:00:00Z,217,Chicago,2746388,IL,2013,6,94.81544486795019,0
2013-07-01T00:00:00Z,231,Chicago,2746388,IL,2013,7,100.93257034330182,0
2013-08-01T00:00:00Z,244,Chicago,2746388,IL,2013,8,106.61275828469977,0
2013-09-01T00:00:00Z,181,Chicago,2746388,IL,2013,9,79.08569364561745,0
2013-10-01T00:00:00Z,133,Chicago,2746388,IL,2013,10,58.112692015840445,0
2013-11-01T00:00:00Z,116,Chicago,2746388,IL,2013,11,50.684753938627765,0
2013-12-01T00:00:00Z,155,Chicago,2746388,IL,2013,12,67.72531776282156,0
2014-01-01T00:00:00Z,92,Chicago,2746388,IL,2014,1,40.19825312373925,0
2014-02-01T00:00:00Z,61,Chicago,2746388,IL,2014,2,26.65318957117494,0
2014-03-01T00:00:00Z,114,Chicago,2746388,IL,2014,3,49.81087887072037,0
2014-04-01T00:00:00Z,205,Chicago,2746388,IL,2014,4,89.57219446050595,0
2014-05-01T00:00:00Z,224,Chicago,2746388,IL,2014,5,97.874007605626,0
2014-06-01T00:00:00Z,218,Chicago,2746388,IL,2014,6,95.25238240190389,0
2014-07-01T00:00:00Z,250,Chicago,2746388,IL,2014,7,109.2343834884219,0
2014-08-01T00:00:00Z,243,Chicago,2746388,IL,2014,8,106.17582075074608,0
2014-09-01T00:00:00Z,187,Chicago,2746388,IL,2014,9,81.70731884933957,0
2014-10-01T00:00:00Z,205,Chicago,2746388,IL,2014,10,89.57219446050595,0
2014-11-01T00:00:00Z,141,Chicago,2746388,IL,2014,11,61.60819228746994,0
2014-12-01T00:00:00Z,201,Chicago,2746388,IL,2014,12,87.8244443246912,0
2015-01-01T00:00:00Z,122,Chicago,2746388,IL,2015,1,53.30637914234988,0
2015-02-01T00:00:00Z,64,Chicago,2746388,IL,2015,2,27.964002173036,0
2015-03-01T00:00:00Z,183,Chicago,2746388,IL,2015,3,79.95956871352482,0
2015-04-01T00:00:00Z,200,Chicago,2746388,IL,2015,4,87.3875067907375,0
2015-05-01T00:00:00Z,272,Chicago,2746388,IL,2015,5,118.847009235403,0
2015-06-01T00:00:00Z,241,Chicago,2746388,IL,2015,6,105.30194568283869,0
2015-07-01T00:00:00Z,262,Chicago,2746388,IL,2015,7,114.47763389586615,0
2015-08-01T00:00:00Z,284,Chicago,2746388,IL,2015,8,124.09025964284726,0
2015-09-01T00:00:00Z,261,Chicago,2746388,IL,2015,9,114.04069636191247,0
2015-10-01T00:00:00Z,203,Chicago,2746388,IL,2015,10,88.69831939259856,0
2015-11-01T00:00:00Z,179,Chicago,2746388,IL,2015,11,78.21181857771006,0
2015-12-01T00:00:00Z,207,Chicago,2746388,IL,2015,12,90.44606952841333,0
2016-01-01T00:00:00Z,248,Chicago,2746388,IL,2016,1,108.36050842051452,0
2016-02-01T00:00:00Z,169,Chicago,2746388,IL,2016,2,73.84244323817319,0
2016-03-01T00:00:00Z,271,Chicago,2746388,IL,2016,3,118.41007170144931,0
2016-04-01T00:00:00Z,256,Chicago,2746388,IL,2016,4,111.856008692144,0
2016-05-01T00:00:00Z,323,Chicago,2746388,IL,2016,5,141.13082346704107,0
2016-06-01T00:00:00Z,365,Chicago,2746388,IL,2016,6,159.48219989309595,0
2016-07-01T00:00:00Z,370,Chicago,2746388,IL,2016,7,161.66688756286436,0
2016-08-01T00:00:00Z,393,Chicago,2746388,IL,2016,8,171.7164508437992,0
2016-09-01T00:00:00Z,307,Chicago,2746388,IL,2016,9,134.13982292378208,0
2016-10-01T00:00:00Z,359,Chicago,2746388,IL,2016,10,156.8605746893738,0
2016-11-01T00:00:00Z,321,Chicago,2746388,IL,2016,11,140.2569483991337,0
2016-12-01T00:00:00Z,241,Chicago,2746388,IL,2016,12,105.30194568283869,0
2017-01-01T00:00:00Z,235,Chicago,2746388,IL,2017,1,102.68032047911657,0
2017-02-01T00:00:00Z,170,Chicago,2746388,IL,2017,2,74.27938077212688,0
2017-03-01T00:00:00Z,169,Chicago,2746388,IL,2017,3,73.84244323817319,0
2017-04-01T00:00:00Z,248,Chicago,2746388,IL,2017,4,108.36050842051452,0
2017-05-01T00:00:00Z,263,Chicago,2746388,IL,2017,5,114.91457142981983,0
2017-06-01T00:00:00Z,310,Chicago,2746388,IL,2017,6,135.45063552564312,0
2017-07-01T00:00:00Z,334,Chicago,2746388,IL,2017,7,145.93713634053165,0
2017-08-01T00:00:00Z,269,Chicago,2746388,IL,2017,8,117.53619663354195,0
2017-09-01T00:00:00Z,259,Chicago,2746388,IL,2017,9,113.16682129400508,0
2017-10-01T00:00:00Z,234,Chicago,2746388,IL,2017,10,102.24338294516289,0
2017-11-01T00:00:00Z,171,Chicago,2746388,IL,2017,11,74.71631830608055,0
2017-12-01T00:00:00Z,168,Chicago,2746388,IL,2017,12,73.40550570421951,0
2018-01-01T00:00:00Z,166,Chicago,2746388,IL,2018,1,72.53163063631213,0
2018-02-01T00:00:00Z,131,Chicago,2746388,IL,2018,2,57.238816947933074,0
2018-03-01T00:00:00Z,143,Chicago,2746388,IL,2018,3,62.48206735537731,0
2018-04-01T00:00:00Z,182,Chicago,2746388,IL,2018,4,79.52263117957114,0
2018-05-01T00:00:00Z,259,Chicago,2746388,IL,2018,5,113.16682129400508,0
2018-06-01T00:00:00Z,269,Chicago,2746388,IL,2018,6,117.53619663354195,0
2018-07-01T00:00:00Z,271,Chicago,2746388,IL,2018,7,118.41007170144931,0
2018-08-01T00:00:00Z,266,Chicago,2746388,IL,2018,8,116.22538403168089,0
2018-09-01T00:00:00Z,221,Chicago,2746388,IL,2018,9,96.56319500376495,0
2018-10-01T00:00:00Z,217,Chicago,2746388,IL,2018,10,94.81544486795019,0
2018-11-01T00:00:00Z,150,Chicago,2746388,IL,2018,11,65.54063009305314,0
2018-12-01T00:00:00Z,204,Chicago,2746388,IL,2018,12,89.13525692655226,0
2019-01-01T00:00:00Z,105,Chicago,2746388,IL,2019,1,45.87844106513719,0
2019-02-01T00:00:00Z,115,Chicago,2746388,IL,2019,2,50.24781640467407,0
2019-03-01T00:00:00Z,140,Chicago,2746388,IL,2019,3,61.17125475351626,0
2019-04-01T00:00:00Z,198,Chicago,2746388,IL,2019,4,86.51363172283013,0
2019-05-01T00:00:00Z,203,Chicago,2746388,IL,2019,5,88.69831939259856,0
2019-06-01T00:00:00Z,246,Chicago,2746388,IL,2019,6,107.48663335260713,0
2019-07-01T00:00:00Z,238,Chicago,2746388,IL,2019,7,103.99113308097763,0
2019-08-01T00:00:00Z,217,Chicago,2746388,IL,2019,8,94.81544486795019,0
2019-09-01T00:00:00Z,212,Chicago,2746388,IL,2019,9,92.63075719818175,0
2019-10-01T00:00:00Z,197,Chicago,2746388,IL,2019,10,86.07669418887644,0
2019-11-01T00:00:00Z,159,Chicago,2746388,IL,2019,11,69.47306789863632,0
2019-12-01T00:00:00Z,170,Chicago,2746388,IL,2019,12,74.27938077212688,0
2020-01-01T00:00:00Z,145,Chicago,2746388,IL,2020,1,63.35594242328469,0
2020-02-01T00:00:00Z,137,Chicago,2746388,IL,2020,2,59.86044215165519,0
2020-03-01T00:00:00Z,151,Chicago,2746388,IL,2020,3,65.97756762700682,0
